cluster_id,summary,used_reviews
9,"i run this in my samsung galaxy ii. works like a champ and it's really fast. unless your phone supports exfat this is as big as you can go. it might find it, but you will only be able to use 32gb...that's why the file system is called fat32. by default it's formatted in exfat, so don't expect your devices will recognize it if they don't support this system. the ms standard allows only 32 gb for fat32. but who cares? there are free tools to format all 64 as fat32. i personally used linux and got it done in couple minutes. it was recognized by samsung tablet note 10.1 right away. i will definitely buy one more for my other devices. one point to the people complaining about the speed. both your device and adapter should support the speeds over 20 mb s. if you try to use test this card using usb2, then don't complain. you got what you wanted. works great in my compatible device but if you think you can reformat to fat32 and us in an older device only designed for 32gb you will likely experience excess battery drain even if you think it is working fine to start with.","[""i run this in my samsung galaxy ii. works like a champ and it's really fast. unless your phone supports exfat this is as big as you can go. it might find it, but you will only be able to use 32gb...that's why the file system is called fat32."", ""by default it's formatted in exfat, so don't expect your devices will recognize it if they don't support this system. the ms standard allows only 32 gb for fat32. but who cares? there are free tools to format all 64 as fat32. i personally used linux and got it done in couple minutes. it was recognized by samsung tablet note 10.1 right away. i will definitely buy one more for my other devices. one point to the people complaining about the speed. both your device and adapter should support the speeds over 20 mb s. if you try to use test this card using usb2, then don't complain. you got what you wanted."", 'works great in my compatible device but if you think you can reformat to fat32 and us in an older device only designed for 32gb you will likely experience excess battery drain even if you think it is working fine to start with.']"
10,"not good repeatedly self ejects from new galaxy s4 returned for exchange or refund....bought two one works well but one doesn't i guess is defective....i have two gal s4,..is why i bought 2... i bought this and after a month of use on my samsung galaxy s2 it failed and could no longer be seen, and when i contacted support they said that i had to send it to them to get replaced which is more expensive than buying a new one in constant use on my samsung ativ 700t since january with narry a problem. i just bought my third one","[""not good repeatedly self ejects from new galaxy s4 returned for exchange or refund....bought two one works well but one doesn't i guess is defective....i have two gal s4,..is why i bought 2..."", 'i bought this and after a month of use on my samsung galaxy s2 it failed and could no longer be seen, and when i contacted support they said that i had to send it to them to get replaced which is more expensive than buying a new one', 'in constant use on my samsung ativ 700t since january with narry a problem. i just bought my third one']"
11,"i purchased this card to be inserted into my new blackberry z10 smartphone. at first the card wasn't recognized, but after formatting from exfat to ntfs i know, i know, the warnings told me that hell would open up and eat me if i did this, but im not scared at all it worked flawlessly. would buy and reformat again i bought this to expand the limited memory of my dell venue pro. i use it to store mp4 videos and mp3 music and streaming playing both work very well. even the description explicitly says 34 reformat into file system other than exfat may cause instability 34 i'd hope to use it to remap my onedrive fka skydrive folder which requires it being reformatted to ntfs. the warning is correct between windows 8.1, the tablet and the sandisk microsdxc the os became unstable. once i'd reformatted and changed onedrive's location to it i rebooted windows 8.1 and windows 8.1 could not detect the card. i reformatted the card back to exfat and it works as expected. i bought the 64gb ultra card to increase storage on my acer a500 android ice cream sandwich 4.0.3 tablet. it didn't work as android doesn't support its native exfat formatting from the factory. insert the card into an sd adapter and plug it into a pc or laptop under real windows. reformat this card to the ntfs format with windows format utility and android can then read and write any size file, even files over 5gb, to and from this card. you do not need to root or modify the android tablet in any way, except to have ver 4.0.3 operating system on it. this product is very fast reading and writing and has proven very reliable...a great value in some really serious storage space.","[""i purchased this card to be inserted into my new blackberry z10 smartphone. at first the card wasn't recognized, but after formatting from exfat to ntfs i know, i know, the warnings told me that hell would open up and eat me if i did this, but im not scared at all it worked flawlessly. would buy and reformat again"", ""i bought this to expand the limited memory of my dell venue pro. i use it to store mp4 videos and mp3 music and streaming playing both work very well. even the description explicitly says 34 reformat into file system other than exfat may cause instability 34 i'd hope to use it to remap my onedrive fka skydrive folder which requires it being reformatted to ntfs. the warning is correct between windows 8.1, the tablet and the sandisk microsdxc the os became unstable. once i'd reformatted and changed onedrive's location to it i rebooted windows 8.1 and windows 8.1 could not detect the card. i reformatted the card back to exfat and it works as expected."", ""i bought the 64gb ultra card to increase storage on my acer a500 android ice cream sandwich 4.0.3 tablet. it didn't work as android doesn't support its native exfat formatting from the factory. insert the card into an sd adapter and plug it into a pc or laptop under real windows. reformat this card to the ntfs format with windows format utility and android can then read and write any size file, even files over 5gb, to and from this card. you do not need to root or modify the android tablet in any way, except to have ver 4.0.3 operating system on it. this product is very fast reading and writing and has proven very reliable...a great value in some really serious storage space.""]"
12,"i have both the samsung skyrocket and note 2 android phones and this card works great. mine came formatted for exfat. android will need it formatted in fat 32. to do this use the format function built into the phone. after the format it works great! whenever i get these cards, the first thing i do is connect it to my windows 7 or 8 computers, and run this program to format it to fat32. here's the link to the free program ... many phones, cameras and tablets, need the card to be in fat32 format, and sadly, it's not an option in windows these days. you can select ntfs or exfat, but no option for fat32 when it comes to this card.using that program, you can format the card, then load it with whatever music or videos, and the card will work fine in your device.the 4 cards i have have never failed me in the past year, recommended i used this on my android tablet pantech element and my galaxy s3 phone . the s3 took it without an issue but the pantech required me to format it as fat32.... it wouldn't read it any other way.... you can search the internet for fat32 formatter which will format the card as fat32 using an external card reader within seconds.after doing that, i've been using it for a few weeks now with no problems. very nice. now... just waiting for the 128gb model.","['i have both the samsung skyrocket and note 2 android phones and this card works great. mine came formatted for exfat. android will need it formatted in fat 32. to do this use the format function built into the phone. after the format it works great!', ""whenever i get these cards, the first thing i do is connect it to my windows 7 or 8 computers, and run this program to format it to fat32. here's the link to the free program ... many phones, cameras and tablets, need the card to be in fat32 format, and sadly, it's not an option in windows these days. you can select ntfs or exfat, but no option for fat32 when it comes to this card.using that program, you can format the card, then load it with whatever music or videos, and the card will work fine in your device.the 4 cards i have have never failed me in the past year, recommended"", ""i used this on my android tablet pantech element and my galaxy s3 phone . the s3 took it without an issue but the pantech required me to format it as fat32.... it wouldn't read it any other way.... you can search the internet for fat32 formatter which will format the card as fat32 using an external card reader within seconds.after doing that, i've been using it for a few weeks now with no problems. very nice. now... just waiting for the 128gb model.""]"
13,"my s3 did not recognize card when it was formatted exfat. s3 seems to have problem supporting exfat format in higher capacity like 32gb or 64gb.when i inserted the sd card, it just kept saying that sd card was damaged and i just got stuck on unmounting sd card screen when i tried to format it on my phone.i just manually formatted the sd card to fat32 in windows 8 and inserted it into my phone.it runs smooth now. seems like a lot of people are having trouble to get the sandisk 64gb to work in s3. hope this helps. purchased it for use on my samsung tab 2 as well as my note 3.the msd card came with 3 possible formatting ntfs fat exfat. the default is exfat, and there seemed to be some comments saying that certain devices might not be able to read exfat.being the smart alec i am, i decided to format it to ntfs, assuming that my android devices will work with it. tab2 was not able to read ntfs, and i had to reformat it back to fat in order to get it work.subsequently, i tried using those usb sd card reader those that looks like a tiny usb drive and realised that apparently the sd card formatting is too new, and it simply will not register as 64gb, but can only read up to 32gb.have not tried on note 3 yet, but should work seeing that the technology is pretty on par. maybe there is nothing that can be done and it is just the way the technology is at this time, but to me it seems that the 64gb sd cards have very limited uses at this time because they are formatted in whats called exfat32 instead of the standard fat32 to get 64gb from a 32gb card. after receiving my card and inserting it into my new android tablet with, jelly bean, it was recognized and it did show i had 59gb available. i then removed the card from the tablet and inserted it into my computers, a win7 and a vista, and tried to transfer files, photos and videos from my laptop to the card they would not transfer! after some research on the internet it appeared that the card had to be reformatted from the new exfat32 to the standard fat32. all my files were created in win xp and win vista fat32. i also have a win7 machine i recently purchased and can easily move all types of files between all the machines and memory cards and flash drives but could not transfer any files to this card from any computer as long as the card was formatted in exfat32. i had read on the internet about reformatting the cards and it working. my win7 machine does not even have the option to format to standard fat32, it only has nstf and exfat32. my older computers have the older fat32 format option and it took my vista computer with a dual core processor 1 hours to reformat the card to fat32. after reformatting i was able to easily transfer my files, photos, and videos on my xp and vista computers but not the win7 computer. the card works in my tablet and i am able to access and use all the files i transferred to the card in fat32 with my vista computer on the tablet. but after reformatting it now the card only has 27gb of space available, so it was essentially reformatted the 64gb card into a 32gb card. i will keep the card because i have a lot of work into it reformatting and transferring files and hopefully in the future i can reformat it again back to exfat32 if and when exfat32 catches on and an os is made that can seamlessly use files created in both fat32 and exfat32. this seems to be a good card that works well in certain situations but my advice do your research on what you have and how you will use the card because this is not simply a big gb card that can be used for everything in every device, unless all your files, photos, and videos are in, or will be created with, exfat32 there are some real draw backs to this card and you might be better off just buying multiple lower gb cards if you really need this much storage space in a micro sd card. or perhaps cards you already own can be reformatted into exfat32 and double the capacity if your computer has the exfat32 reformat option. i have not tried it but based on my experience the last few days it seems like it would work if exfat32 works for you. i gave 3 stars because it does work, but i feel sandisk not fully explaining how they are getting 64gb out of this card and the possible problems a consumer might have with it is misleading advertising.","['my s3 did not recognize card when it was formatted exfat. s3 seems to have problem supporting exfat format in higher capacity like 32gb or 64gb.when i inserted the sd card, it just kept saying that sd card was damaged and i just got stuck on unmounting sd card screen when i tried to format it on my phone.i just manually formatted the sd card to fat32 in windows 8 and inserted it into my phone.it runs smooth now. seems like a lot of people are having trouble to get the sandisk 64gb to work in s3. hope this helps.', 'purchased it for use on my samsung tab 2 as well as my note 3.the msd card came with 3 possible formatting ntfs fat exfat. the default is exfat, and there seemed to be some comments saying that certain devices might not be able to read exfat.being the smart alec i am, i decided to format it to ntfs, assuming that my android devices will work with it. tab2 was not able to read ntfs, and i had to reformat it back to fat in order to get it work.subsequently, i tried using those usb sd card reader those that looks like a tiny usb drive and realised that apparently the sd card formatting is too new, and it simply will not register as 64gb, but can only read up to 32gb.have not tried on note 3 yet, but should work seeing that the technology is pretty on par.', 'maybe there is nothing that can be done and it is just the way the technology is at this time, but to me it seems that the 64gb sd cards have very limited uses at this time because they are formatted in whats called exfat32 instead of the standard fat32 to get 64gb from a 32gb card. after receiving my card and inserting it into my new android tablet with, jelly bean, it was recognized and it did show i had 59gb available. i then removed the card from the tablet and inserted it into my computers, a win7 and a vista, and tried to transfer files, photos and videos from my laptop to the card they would not transfer! after some research on the internet it appeared that the card had to be reformatted from the new exfat32 to the standard fat32. all my files were created in win xp and win vista fat32. i also have a win7 machine i recently purchased and can easily move all types of files between all the machines and memory cards and flash drives but could not transfer any files to this card from any computer as long as the card was formatted in exfat32. i had read on the internet about reformatting the cards and it working. my win7 machine does not even have the option to format to standard fat32, it only has nstf and exfat32. my older computers have the older fat32 format option and it took my vista computer with a dual core processor 1 hours to reformat the card to fat32. after reformatting i was able to easily transfer my files, photos, and videos on my xp and vista computers but not the win7 computer. the card works in my tablet and i am able to access and use all the files i transferred to the card in fat32 with my vista computer on the tablet. but after reformatting it now the card only has 27gb of space available, so it was essentially reformatted the 64gb card into a 32gb card. i will keep the card because i have a lot of work into it reformatting and transferring files and hopefully in the future i can reformat it again back to exfat32 if and when exfat32 catches on and an os is made that can seamlessly use files created in both fat32 and exfat32. this seems to be a good card that works well in certain situations but my advice do your research on what you have and how you will use the card because this is not simply a big gb card that can be used for everything in every device, unless all your files, photos, and videos are in, or will be created with, exfat32 there are some real draw backs to this card and you might be better off just buying multiple lower gb cards if you really need this much storage space in a micro sd card. or perhaps cards you already own can be reformatted into exfat32 and double the capacity if your computer has the exfat32 reformat option. i have not tried it but based on my experience the last few days it seems like it would work if exfat32 works for you. i gave 3 stars because it does work, but i feel sandisk not fully explaining how they are getting 64gb out of this card and the possible problems a consumer might have with it is misleading advertising.']"
14,"san disk is hard to beat. you will pay more for the brand but you get a quality product. would purchase again. san disk has always been a good brand for me. it worked very well for my samsung galaxy phones and tablets. i always buy san disk as i had issues with other brands and it always works in every application i used it, phone, camera, tablet, etc.","['san disk is hard to beat. you will pay more for the brand but you get a quality product. would purchase again.', 'san disk has always been a good brand for me. it worked very well for my samsung galaxy phones and tablets.', 'i always buy san disk as i had issues with other brands and it always works in every application i used it, phone, camera, tablet, etc.']"
15,"i have never had a san disk failure in 5 different camera's i use from gopro's to a canon 60d. that are great memory cards. there are lots of sd memory cards on the market today, that are cheaper. i have always used san disk, they never fail. fast reliable good solid performance for your digital camera. you cannot go wrong with san disk. san disk makes good cards however i thing the price is somewhat high.so i got the 32gb for half the price so i will have to download my pictures twice a month instead of once a month","[""i have never had a san disk failure in 5 different camera's i use from gopro's to a canon 60d. that are great memory cards."", 'there are lots of sd memory cards on the market today, that are cheaper. i have always used san disk, they never fail. fast reliable good solid performance for your digital camera. you cannot go wrong with san disk.', 'san disk makes good cards however i thing the price is somewhat high.so i got the 32gb for half the price so i will have to download my pictures twice a month instead of once a month']"
16,"bought this to add storage to a sansa fuze mp3 player.the card formatted correctly and works quite smoothly with the device.i also tried it using the adapter, in my kodak digital camera and it was recognized instantly. pictures were saved quickly, allowing the camera to shoot again without undue delay. using the card in a sandisk sansa clip and it works! 4000 songs and counting. what more is there to say? i a using this card with a sansa sandisk mp3 player and it is working flawless. i am glad, but i cannot imagine what could go wrong with a card like this, either it works or it does not, and mine is working. anyway, i would buy one of these again without a doubt.","['bought this to add storage to a sansa fuze mp3 player.the card formatted correctly and works quite smoothly with the device.i also tried it using the adapter, in my kodak digital camera and it was recognized instantly. pictures were saved quickly, allowing the camera to shoot again without undue delay.', 'using the card in a sandisk sansa clip and it works! 4000 songs and counting. what more is there to say?', 'i a using this card with a sansa sandisk mp3 player and it is working flawless. i am glad, but i cannot imagine what could go wrong with a card like this, either it works or it does not, and mine is working. anyway, i would buy one of these again without a doubt.']"
17,"i had no problems transferring stuff over to it including 30 gb of songs. it was much faster than offbrand. i got this in 12 2012.update 8 2013 i got my wife a new samsung galaxy s4. her old phone would only do 720p video and didn't have a nice camera. my wife is really into her photo's, so i was concerned it wouldn't keep up with the fancier camera. after loading my now 33 gb of songs i got even more concerned in wouldn't keep up with the fancy new camera. i bought one of the sandisk 64 gb extreme cards and was amazed at speed difference copying songs. due to prior problems with generic cards, i'll only buy sandisk in future.nothing was wrong with the ultra card, it just didn't seem up to par to fully take advantage of the latest greatest phone technology. she's going to carry the old card in purse in case she fills first one. my granddaughter's phone was slowing down. she had a 2gb memory card in it and no room for any more photos. she transferred all 499 photos to this 32gb card and has room for many more. love making her happy! comore esta memorka para completar mi nueva samsunb galaxy tab y funciono muy bien...ahora tengo 48 gb de memoria para alamcenar info.","[""i had no problems transferring stuff over to it including 30 gb of songs. it was much faster than offbrand. i got this in 12 2012.update 8 2013 i got my wife a new samsung galaxy s4. her old phone would only do 720p video and didn't have a nice camera. my wife is really into her photo's, so i was concerned it wouldn't keep up with the fancier camera. after loading my now 33 gb of songs i got even more concerned in wouldn't keep up with the fancy new camera. i bought one of the sandisk 64 gb extreme cards and was amazed at speed difference copying songs. due to prior problems with generic cards, i'll only buy sandisk in future.nothing was wrong with the ultra card, it just didn't seem up to par to fully take advantage of the latest greatest phone technology. she's going to carry the old card in purse in case she fills first one."", ""my granddaughter's phone was slowing down. she had a 2gb memory card in it and no room for any more photos. she transferred all 499 photos to this 32gb card and has room for many more. love making her happy!"", 'comore esta memorka para completar mi nueva samsunb galaxy tab y funciono muy bien...ahora tengo 48 gb de memoria para alamcenar info.']"
18,"the internal memory on my asus tablet is kinda slow. i installed this bad boy into my tablet and install the os onto it. now the tablet runs nice and fast! with the onboard memory, plus this expansion card, my android tablet has more memory than my ipad. can i tell if the fast memory is really fast? no, not really. it seems to be compatible with my samsung galaxy note 10.1, no error messages, so i guess life is good. this is the best micro memory for an android phone! it's very fast running as fast as 38mb s. the 30gb was a splurge but if you have movies or videos on your phone than this is perfect! amazing product!p. s. do not get the ultra mobile version of this, it's slower than this one","['the internal memory on my asus tablet is kinda slow. i installed this bad boy into my tablet and install the os onto it. now the tablet runs nice and fast!', 'with the onboard memory, plus this expansion card, my android tablet has more memory than my ipad. can i tell if the fast memory is really fast? no, not really. it seems to be compatible with my samsung galaxy note 10.1, no error messages, so i guess life is good.', ""this is the best micro memory for an android phone! it's very fast running as fast as 38mb s. the 30gb was a splurge but if you have movies or videos on your phone than this is perfect! amazing product!p. s. do not get the ultra mobile version of this, it's slower than this one""]"
19,"turns my smartphone into an ipod effectively! you can store music, pictures, videos and more on it. it can be accessed directly with an adapter or indirectly via micro usb to usb 2.0, 3.0 . would highly recommend! good value for product. i wanted 64 gb to put all my music on my phone. easily transferred from from hard disk to microsd via usb cable. plug in to the phone shows up sd card, but didn't give me the option to format, plug in to the laptop, same thing. thought it was doa. but later realized that i had to format the card from the flip down menu. now it works perfect. was going to look for a gen4 64gb ipod touch, 350 vs 55 makes no sense. plus the galaxy s2 t727 works just fine as a media player.","['turns my smartphone into an ipod effectively! you can store music, pictures, videos and more on it. it can be accessed directly with an adapter or indirectly via micro usb to usb 2.0, 3.0 . would highly recommend!', 'good value for product. i wanted 64 gb to put all my music on my phone. easily transferred from from hard disk to microsd via usb cable.', ""plug in to the phone shows up sd card, but didn't give me the option to format, plug in to the laptop, same thing. thought it was doa. but later realized that i had to format the card from the flip down menu. now it works perfect. was going to look for a gen4 64gb ipod touch, 350 vs 55 makes no sense. plus the galaxy s2 t727 works just fine as a media player.""]"
20,great price on the 64gb mircosd card... my boyfriend has had it in his galaxy note 2 for the past few months.. and i just got a note 2 and just bought another one for my phone! nice deal on the 64gb mirosd card. these are ideal for cellphones and the storage space is immense for those like me that need it. just wish the price was lower for the 128gb ones. this works with my galaxy note 2. the phone recognizes it and it reads 59.47gb available. very sturdy card fits perfectly comes with the adapter. once you place it in your device it is best to format the card so the device can read it. you also want the class 10 rating.,"['great price on the 64gb mircosd card... my boyfriend has had it in his galaxy note 2 for the past few months.. and i just got a note 2 and just bought another one for my phone!', 'nice deal on the 64gb mirosd card. these are ideal for cellphones and the storage space is immense for those like me that need it. just wish the price was lower for the 128gb ones.', 'this works with my galaxy note 2. the phone recognizes it and it reads 59.47gb available. very sturdy card fits perfectly comes with the adapter. once you place it in your device it is best to format the card so the device can read it. you also want the class 10 rating.']"
